customer_id,plan_id,start_date
500,1,2020-09-23T00:00:00.000Z
500,3,2020-12-21T00:00:00.000Z
501,0,2020-10-15T00:00:00.000Z
501,4,2020-10-22T00:00:00.000Z
502,0,2020-01-25T00:00:00.000Z
502,1,2020-02-01T00:00:00.000Z
502,3,2020-06-25T00:00:00.000Z
503,0,2020-09-08T00:00:00.000Z
503,2,2020-09-15T00:00:00.000Z
504,0,2020-05-19T00:00:00.000Z
504,2,2020-05-26T00:00:00.000Z
505,0,2020-11-17T00:00:00.000Z
505,1,2020-11-24T00:00:00.000Z
505,3,2021-01-25T00:00:00.000Z
506,0,2020-07-11T00:00:00.000Z
506,1,2020-07-18T00:00:00.000Z
506,2,2020-07-26T00:00:00.000Z
507,0,2020-07-16T00:00:00.000Z
507,1,2020-07-23T00:00:00.000Z
507,4,2020-11-22T00:00:00.000Z
508,0,2020-12-20T00:00:00.000Z
508,4,2020-12-27T00:00:00.000Z
509,0,2020-09-23T00:00:00.000Z
509,1,2020-09-30T00:00:00.000Z
509,4,2020-10-14T00:00:00.000Z
510,0,2020-02-19T00:00:00.000Z
510,1,2020-02-26T00:00:00.000Z
510,2,2020-04-19T00:00:00.000Z
510,3,2020-06-19T00:00:00.000Z
511,0,2020-11-11T00:00:00.000Z
511,3,2020-11-18T00:00:00.000Z
512,0,2020-12-23T00:00:00.000Z
512,1,2020-12-30T00:00:00.000Z
512,2,2021-04-12T00:00:00.000Z
513,0,2020-07-27T00:00:00.000Z
513,2,2020-08-03T00:00:00.000Z
514,0,2020-01-29T00:00:00.000Z
514,1,2020-02-05T00:00:00.000Z
514,2,2020-03-11T00:00:00.000Z
515,0,2020-05-15T00:00:00.000Z
515,1,2020-05-22T00:00:00.000Z
515,2,2020-07-06T00:00:00.000Z
516,0,2020-12-21T00:00:00.000Z
516,1,2020-12-28T00:00:00.000Z
516,2,2021-03-20T00:00:00.000Z
517,0,2020-07-24T00:00:00.000Z
517,1,2020-07-31T00:00:00.000Z
517,2,2020-11-21T00:00:00.000Z
518,0,2020-10-06T00:00:00.000Z
518,4,2020-10-13T00:00:00.000Z
519,0,2020-01-22T00:00:00.000Z
519,1,2020-01-29T00:00:00.000Z
520,0,2020-08-16T00:00:00.000Z
520,1,2020-08-23T00:00:00.000Z
520,2,2021-02-16T00:00:00.000Z
521,0,2020-06-17T00:00:00.000Z
521,2,2020-06-24T00:00:00.000Z
521,4,2020-11-07T00:00:00.000Z
522,0,2020-08-26T00:00:00.000Z
522,1,2020-09-02T00:00:00.000Z
522,2,2020-09-26T00:00:00.000Z
523,0,2020-04-21T00:00:00.000Z
523,4,2020-04-28T00:00:00.000Z
524,0,2020-08-09T00:00:00.000Z
524,1,2020-08-16T00:00:00.000Z
524,3,2020-08-31T00:00:00.000Z
525,0,2020-08-31T00:00:00.000Z
525,1,2020-09-07T00:00:00.000Z
526,0,2020-05-20T00:00:00.000Z
526,1,2020-05-27T00:00:00.000Z
526,3,2020-09-23T00:00:00.000Z
527,0,2020-04-20T00:00:00.000Z
527,2,2020-04-27T00:00:00.000Z
527,3,2020-08-27T00:00:00.000Z
528,0,2020-08-06T00:00:00.000Z
528,2,2020-08-13T00:00:00.000Z
529,0,2020-03-30T00:00:00.000Z
529,1,2020-04-06T00:00:00.000Z
529,2,2020-09-13T00:00:00.000Z
530,0,2020-02-23T00:00:00.000Z
530,1,2020-03-01T00:00:00.000Z
530,2,2020-08-21T00:00:00.000Z
530,3,2020-10-21T00:00:00.000Z
531,0,2020-04-24T00:00:00.000Z
531,1,2020-05-01T00:00:00.000Z
531,2,2020-08-25T00:00:00.000Z
532,0,2020-03-28T00:00:00.000Z
532,1,2020-04-04T00:00:00.000Z
532,2,2020-05-24T00:00:00.000Z
532,3,2020-09-24T00:00:00.000Z
533,0,2020-02-01T00:00:00.000Z
533,1,2020-02-08T00:00:00.000Z
533,4,2020-03-05T00:00:00.000Z
534,0,2020-05-25T00:00:00.000Z
534,1,2020-06-01T00:00:00.000Z
534,3,2020-08-15T00:00:00.000Z
535,0,2020-03-26T00:00:00.000Z
535,2,2020-04-02T00:00:00.000Z
536,0,2020-09-07T00:00:00.000Z
536,2,2020-09-14T00:00:00.000Z
537,0,2020-12-21T00:00:00.000Z
537,1,2020-12-28T00:00:00.000Z
538,0,2020-10-12T00:00:00.000Z
538,1,2020-10-19T00:00:00.000Z
538,4,2021-01-22T00:00:00.000Z
539,0,2020-04-13T00:00:00.000Z
539,2,2020-04-20T00:00:00.000Z
540,0,2020-08-16T00:00:00.000Z
540,1,2020-08-23T00:00:00.000Z
540,2,2021-01-28T00:00:00.000Z
540,4,2021-03-09T00:00:00.000Z
541,0,2020-07-04T00:00:00.000Z
541,3,2020-07-11T00:00:00.000Z
542,0,2020-04-07T00:00:00.000Z
542,3,2020-04-14T00:00:00.000Z
542,4,2021-04-14T00:00:00.000Z
543,0,2020-05-05T00:00:00.000Z
543,1,2020-05-12T00:00:00.000Z
543,3,2020-07-03T00:00:00.000Z
544,0,2020-03-08T00:00:00.000Z
544,2,2020-03-15T00:00:00.000Z
545,0,2020-03-05T00:00:00.000Z
545,1,2020-03-12T00:00:00.000Z
545,2,2020-04-21T00:00:00.000Z
546,0,2020-06-02T00:00:00.000Z
546,1,2020-06-09T00:00:00.000Z
547,0,2020-03-05T00:00:00.000Z
547,1,2020-03-12T00:00:00.000Z
547,3,2020-08-24T00:00:00.000Z
548,0,2020-03-24T00:00:00.000Z
548,1,2020-03-31T00:00:00.000Z
549,0,2020-10-07T00:00:00.000Z
549,1,2020-10-14T00:00:00.000Z
549,2,2021-01-12T00:00:00.000Z
550,0,2020-09-24T00:00:00.000Z
550,1,2020-10-01T00:00:00.000Z
550,4,2021-03-22T00:00:00.000Z
551,0,2020-05-07T00:00:00.000Z
551,1,2020-05-14T00:00:00.000Z
552,0,2020-07-27T00:00:00.000Z
552,2,2020-08-03T00:00:00.000Z
552,3,2021-01-03T00:00:00.000Z
553,0,2020-09-30T00:00:00.000Z
553,2,2020-10-07T00:00:00.000Z
554,0,2020-09-27T00:00:00.000Z
554,2,2020-10-04T00:00:00.000Z
555,0,2020-04-24T00:00:00.000Z
555,1,2020-05-01T00:00:00.000Z
555,2,2020-09-24T00:00:00.000Z
556,0,2020-08-08T00:00:00.000Z
556,1,2020-08-15T00:00:00.000Z
556,3,2020-10-10T00:00:00.000Z
557,0,2020-03-02T00:00:00.000Z
557,1,2020-03-09T00:00:00.000Z
557,3,2020-04-24T00:00:00.000Z
558,0,2020-12-15T00:00:00.000Z
558,2,2020-12-22T00:00:00.000Z
559,0,2020-11-06T00:00:00.000Z
559,1,2020-11-13T00:00:00.000Z
560,0,2020-06-25T00:00:00.000Z
560,1,2020-07-02T00:00:00.000Z
560,4,2020-09-07T00:00:00.000Z
561,0,2020-06-18T00:00:00.000Z
561,1,2020-06-25T00:00:00.000Z
562,0,2020-08-06T00:00:00.000Z
562,1,2020-08-13T00:00:00.000Z
562,2,2020-10-23T00:00:00.000Z
563,0,2020-06-19T00:00:00.000Z
563,1,2020-06-26T00:00:00.000Z
563,4,2020-07-19T00:00:00.000Z
564,0,2020-06-19T00:00:00.000Z
564,4,2020-06-26T00:00:00.000Z
565,0,2020-01-02T00:00:00.000Z
565,2,2020-01-09T00:00:00.000Z
566,0,2020-11-26T00:00:00.000Z
566,2,2020-12-03T00:00:00.000Z
567,0,2020-07-12T00:00:00.000Z
567,4,2020-07-19T00:00:00.000Z
568,0,2020-04-02T00:00:00.000Z
568,1,2020-04-09T00:00:00.000Z
569,0,2020-12-12T00:00:00.000Z
569,1,2020-12-19T00:00:00.000Z
569,2,2021-03-31T00:00:00.000Z
570,0,2020-10-22T00:00:00.000Z
570,1,2020-10-29T00:00:00.000Z
570,4,2021-03-16T00:00:00.000Z
571,0,2020-12-15T00:00:00.000Z
571,1,2020-12-22T00:00:00.000Z
572,0,2020-03-28T00:00:00.000Z
572,1,2020-04-04T00:00:00.000Z
572,4,2020-09-08T00:00:00.000Z
573,0,2020-07-02T00:00:00.000Z
573,1,2020-07-09T00:00:00.000Z
573,2,2020-11-23T00:00:00.000Z
573,3,2021-01-23T00:00:00.000Z
574,0,2020-10-02T00:00:00.000Z
574,1,2020-10-09T00:00:00.000Z
574,2,2021-01-30T00:00:00.000Z
575,0,2020-06-16T00:00:00.000Z
575,1,2020-06-23T00:00:00.000Z
575,2,2020-10-31T00:00:00.000Z
576,0,2020-12-27T00:00:00.000Z
576,2,2021-01-03T00:00:00.000Z
577,0,2020-12-07T00:00:00.000Z
577,1,2020-12-14T00:00:00.000Z
578,0,2020-01-30T00:00:00.000Z
578,1,2020-02-06T00:00:00.000Z
579,0,2020-01-13T00:00:00.000Z
579,2,2020-01-20T00:00:00.000Z
580,0,2020-10-11T00:00:00.000Z
580,2,2020-10-18T00:00:00.000Z
580,3,2021-03-18T00:00:00.000Z
581,0,2020-01-05T00:00:00.000Z
581,1,2020-01-12T00:00:00.000Z
581,3,2020-06-01T00:00:00.000Z
582,0,2020-11-29T00:00:00.000Z
582,1,2020-12-06T00:00:00.000Z
583,0,2020-02-20T00:00:00.000Z
583,1,2020-02-27T00:00:00.000Z
583,3,2020-03-04T00:00:00.000Z
584,0,2020-08-22T00:00:00.000Z
584,2,2020-08-29T00:00:00.000Z
585,0,2020-01-22T00:00:00.000Z
585,2,2020-01-29T00:00:00.000Z
586,0,2020-01-12T00:00:00.000Z
586,1,2020-01-19T00:00:00.000Z
587,0,2020-06-21T00:00:00.000Z
587,2,2020-06-28T00:00:00.000Z
587,3,2020-07-28T00:00:00.000Z
588,0,2020-12-12T00:00:00.000Z
588,2,2020-12-19T00:00:00.000Z
588,3,2021-04-19T00:00:00.000Z
589,0,2020-09-14T00:00:00.000Z
589,1,2020-09-21T00:00:00.000Z
589,2,2020-10-01T00:00:00.000Z
590,0,2020-02-08T00:00:00.000Z
590,1,2020-02-15T00:00:00.000Z
591,0,2020-05-14T00:00:00.000Z
591,1,2020-05-21T00:00:00.000Z
591,2,2020-08-26T00:00:00.000Z
591,4,2020-12-08T00:00:00.000Z
592,0,2020-02-01T00:00:00.000Z
592,3,2020-02-08T00:00:00.000Z
593,0,2020-03-04T00:00:00.000Z
593,1,2020-03-11T00:00:00.000Z
594,0,2020-01-15T00:00:00.000Z
594,2,2020-01-22T00:00:00.000Z
594,4,2020-03-14T00:00:00.000Z
595,0,2020-06-04T00:00:00.000Z
595,1,2020-06-11T00:00:00.000Z
595,2,2020-11-18T00:00:00.000Z
596,0,2020-05-18T00:00:00.000Z
596,1,2020-05-25T00:00:00.000Z
597,0,2020-03-27T00:00:00.000Z
597,2,2020-04-03T00:00:00.000Z
598,0,2020-12-28T00:00:00.000Z
598,2,2021-01-04T00:00:00.000Z
599,0,2020-02-08T00:00:00.000Z
599,1,2020-02-15T00:00:00.000Z
599,3,2020-05-01T00:00:00.000Z
600,0,2020-06-20T00:00:00.000Z
600,1,2020-06-27T00:00:00.000Z
600,3,2020-11-09T00:00:00.000Z
601,0,2020-01-11T00:00:00.000Z
601,1,2020-01-18T00:00:00.000Z
602,0,2020-03-25T00:00:00.000Z
602,1,2020-04-01T00:00:00.000Z
602,4,2020-05-09T00:00:00.000Z
603,0,2020-04-20T00:00:00.000Z
603,2,2020-04-27T00:00:00.000Z
604,0,2020-07-21T00:00:00.000Z
604,1,2020-07-28T00:00:00.000Z
605,0,2020-09-23T00:00:00.000Z
605,3,2020-09-30T00:00:00.000Z
606,0,2020-01-27T00:00:00.000Z
606,4,2020-02-03T00:00:00.000Z
607,0,2020-01-02T00:00:00.000Z
607,1,2020-01-09T00:00:00.000Z
607,4,2020-04-03T00:00:00.000Z
608,0,2020-06-23T00:00:00.000Z
608,1,2020-06-30T00:00:00.000Z
608,4,2020-11-29T00:00:00.000Z
609,0,2020-06-12T00:00:00.000Z
609,2,2020-06-19T00:00:00.000Z
609,4,2020-12-01T00:00:00.000Z
610,0,2020-12-13T00:00:00.000Z
610,1,2020-12-20T00:00:00.000Z
610,2,2021-03-27T00:00:00.000Z
611,0,2020-07-31T00:00:00.000Z
611,2,2020-08-07T00:00:00.000Z
612,0,2020-11-14T00:00:00.000Z
612,4,2020-11-21T00:00:00.000Z
613,0,2020-04-26T00:00:00.000Z
613,4,2020-05-03T00:00:00.000Z
614,0,2020-11-07T00:00:00.000Z
614,1,2020-11-14T00:00:00.000Z
614,4,2021-02-14T00:00:00.000Z
615,0,2020-06-27T00:00:00.000Z
615,2,2020-07-04T00:00:00.000Z
616,0,2020-03-20T00:00:00.000Z
616,1,2020-03-27T00:00:00.000Z
616,4,2020-03-31T00:00:00.000Z
617,0,2020-08-30T00:00:00.000Z
617,3,2020-09-06T00:00:00.000Z
618,0,2020-01-16T00:00:00.000Z
618,1,2020-01-23T00:00:00.000Z
618,2,2020-05-08T00:00:00.000Z
618,4,2020-08-27T00:00:00.000Z
619,0,2020-04-21T00:00:00.000Z
619,2,2020-04-28T00:00:00.000Z
620,0,2020-12-06T00:00:00.000Z
620,1,2020-12-13T00:00:00.000Z
621,0,2020-11-06T00:00:00.000Z
621,1,2020-11-13T00:00:00.000Z
622,0,2020-11-30T00:00:00.000Z
622,1,2020-12-07T00:00:00.000Z
623,0,2020-10-14T00:00:00.000Z
623,2,2020-10-21T00:00:00.000Z
624,0,2020-08-24T00:00:00.000Z
624,2,2020-08-31T00:00:00.000Z
625,0,2020-03-21T00:00:00.000Z
625,2,2020-03-28T00:00:00.000Z
626,0,2020-07-08T00:00:00.000Z
626,1,2020-07-15T00:00:00.000Z
627,0,2020-03-09T00:00:00.000Z
627,2,2020-03-16T00:00:00.000Z
628,0,2020-08-01T00:00:00.000Z
628,2,2020-08-08T00:00:00.000Z
628,3,2021-02-08T00:00:00.000Z
629,0,2020-11-04T00:00:00.000Z
629,4,2020-11-11T00:00:00.000Z
630,0,2020-01-26T00:00:00.000Z
630,2,2020-02-02T00:00:00.000Z
630,4,2020-06-02T00:00:00.000Z
631,0,2020-08-03T00:00:00.000Z
631,1,2020-08-10T00:00:00.000Z
631,3,2020-10-22T00:00:00.000Z
632,0,2020-04-24T00:00:00.000Z
632,1,2020-05-01T00:00:00.000Z
632,2,2020-08-17T00:00:00.000Z
633,0,2020-12-27T00:00:00.000Z
633,4,2021-01-03T00:00:00.000Z
634,0,2020-07-15T00:00:00.000Z
634,4,2020-07-22T00:00:00.000Z
635,0,2020-02-17T00:00:00.000Z
635,1,2020-02-24T00:00:00.000Z
635,3,2020-05-27T00:00:00.000Z
636,0,2020-09-25T00:00:00.000Z
636,1,2020-10-02T00:00:00.000Z
637,0,2020-09-20T00:00:00.000Z
637,1,2020-09-27T00:00:00.000Z
638,0,2020-09-03T00:00:00.000Z
638,4,2020-09-10T00:00:00.000Z
639,0,2020-07-20T00:00:00.000Z
639,3,2020-07-27T00:00:00.000Z
640,0,2020-03-17T00:00:00.000Z
640,1,2020-03-24T00:00:00.000Z
640,2,2020-08-13T00:00:00.000Z
641,0,2020-02-25T00:00:00.000Z
641,2,2020-03-03T00:00:00.000Z
641,4,2020-06-06T00:00:00.000Z
642,0,2020-03-18T00:00:00.000Z
642,1,2020-03-25T00:00:00.000Z
642,4,2020-05-08T00:00:00.000Z
643,0,2020-04-03T00:00:00.000Z
643,1,2020-04-10T00:00:00.000Z
643,2,2020-09-17T00:00:00.000Z
644,0,2020-01-03T00:00:00.000Z
644,1,2020-01-10T00:00:00.000Z
645,0,2020-05-07T00:00:00.000Z
645,2,2020-05-14T00:00:00.000Z
645,4,2020-05-20T00:00:00.000Z
646,0,2020-02-28T00:00:00.000Z
646,1,2020-03-06T00:00:00.000Z
647,0,2020-05-01T00:00:00.000Z
647,1,2020-05-08T00:00:00.000Z
647,2,2020-08-06T00:00:00.000Z
647,4,2020-12-05T00:00:00.000Z
648,0,2020-03-16T00:00:00.000Z
648,1,2020-03-23T00:00:00.000Z
648,3,2020-05-30T00:00:00.000Z
649,0,2020-09-02T00:00:00.000Z
649,2,2020-09-09T00:00:00.000Z
649,4,2021-01-21T00:00:00.000Z
650,0,2020-04-16T00:00:00.000Z
650,4,2020-04-23T00:00:00.000Z
651,0,2020-06-12T00:00:00.000Z
651,1,2020-06-19T00:00:00.000Z
651,2,2020-09-02T00:00:00.000Z
651,4,2020-10-31T00:00:00.000Z
652,0,2020-07-20T00:00:00.000Z
652,1,2020-07-27T00:00:00.000Z
652,3,2020-09-25T00:00:00.000Z
653,0,2020-06-30T00:00:00.000Z
653,2,2020-07-07T00:00:00.000Z
653,4,2020-07-22T00:00:00.000Z
654,0,2020-12-01T00:00:00.000Z
654,1,2020-12-08T00:00:00.000Z
654,4,2021-03-10T00:00:00.000Z
655,0,2020-04-22T00:00:00.000Z
655,1,2020-04-29T00:00:00.000Z
655,2,2020-05-16T00:00:00.000Z
656,0,2020-05-22T00:00:00.000Z
656,2,2020-05-29T00:00:00.000Z
657,0,2020-09-25T00:00:00.000Z
657,4,2020-10-02T00:00:00.000Z
658,0,2020-11-14T00:00:00.000Z
658,1,2020-11-21T00:00:00.000Z
658,2,2021-01-27T00:00:00.000Z
659,0,2020-09-30T00:00:00.000Z
659,2,2020-10-07T00:00:00.000Z
660,0,2020-05-02T00:00:00.000Z
660,4,2020-05-09T00:00:00.000Z
661,0,2020-04-13T00:00:00.000Z
661,1,2020-04-20T00:00:00.000Z
661,2,2020-07-09T00:00:00.000Z
661,3,2020-10-09T00:00:00.000Z
662,0,2020-01-28T00:00:00.000Z
662,2,2020-02-04T00:00:00.000Z
663,0,2020-09-13T00:00:00.000Z
663,2,2020-09-20T00:00:00.000Z
664,0,2020-01-30T00:00:00.000Z
664,1,2020-02-06T00:00:00.000Z
664,3,2020-04-20T00:00:00.000Z
664,4,2021-04-20T00:00:00.000Z
665,0,2020-09-24T00:00:00.000Z
665,1,2020-10-01T00:00:00.000Z
666,0,2020-12-10T00:00:00.000Z
666,2,2020-12-17T00:00:00.000Z
667,0,2020-12-25T00:00:00.000Z
667,2,2021-01-01T00:00:00.000Z
668,0,2020-02-13T00:00:00.000Z
668,1,2020-02-20T00:00:00.000Z
668,3,2020-06-14T00:00:00.000Z
669,0,2020-11-28T00:00:00.000Z
669,1,2020-12-05T00:00:00.000Z
669,2,2021-04-24T00:00:00.000Z
670,0,2020-01-03T00:00:00.000Z
670,2,2020-01-10T00:00:00.000Z
670,4,2020-02-18T00:00:00.000Z
671,0,2020-06-01T00:00:00.000Z
671,3,2020-06-08T00:00:00.000Z
672,0,2020-12-29T00:00:00.000Z
672,2,2021-01-05T00:00:00.000Z
672,4,2021-03-01T00:00:00.000Z
673,0,2020-01-01T00:00:00.000Z
673,1,2020-01-08T00:00:00.000Z
674,0,2020-02-03T00:00:00.000Z
674,1,2020-02-10T00:00:00.000Z
674,4,2020-04-12T00:00:00.000Z
675,0,2020-04-25T00:00:00.000Z
675,2,2020-05-02T00:00:00.000Z
676,0,2020-04-22T00:00:00.000Z
676,1,2020-04-29T00:00:00.000Z
676,2,2020-06-08T00:00:00.000Z
677,0,2020-12-15T00:00:00.000Z
677,1,2020-12-22T00:00:00.000Z
678,0,2020-03-05T00:00:00.000Z
678,1,2020-03-12T00:00:00.000Z
679,0,2020-06-10T00:00:00.000Z
679,2,2020-06-17T00:00:00.000Z
679,4,2020-11-30T00:00:00.000Z
680,0,2020-04-11T00:00:00.000Z
680,1,2020-04-18T00:00:00.000Z
681,0,2020-02-23T00:00:00.000Z
681,2,2020-03-01T00:00:00.000Z
682,0,2020-08-21T00:00:00.000Z
682,1,2020-08-28T00:00:00.000Z
682,2,2020-10-15T00:00:00.000Z
683,0,2020-07-19T00:00:00.000Z
683,1,2020-07-26T00:00:00.000Z
683,4,2020-08-06T00:00:00.000Z
684,0,2020-06-09T00:00:00.000Z
684,1,2020-06-16T00:00:00.000Z
684,2,2020-11-16T00:00:00.000Z
684,3,2020-12-16T00:00:00.000Z
685,0,2020-05-09T00:00:00.000Z
685,1,2020-05-16T00:00:00.000Z
685,2,2020-11-09T00:00:00.000Z
685,4,2021-02-09T00:00:00.000Z
686,0,2020-07-24T00:00:00.000Z
686,1,2020-07-31T00:00:00.000Z
686,2,2020-10-11T00:00:00.000Z
686,4,2020-11-02T00:00:00.000Z
687,0,2020-05-23T00:00:00.000Z
687,1,2020-05-30T00:00:00.000Z
688,0,2020-08-13T00:00:00.000Z
688,1,2020-08-20T00:00:00.000Z
688,3,2020-09-20T00:00:00.000Z
689,0,2020-12-09T00:00:00.000Z
689,2,2020-12-16T00:00:00.000Z
690,0,2020-04-28T00:00:00.000Z
690,1,2020-05-05T00:00:00.000Z
690,2,2020-06-13T00:00:00.000Z
691,0,2020-06-15T00:00:00.000Z
691,2,2020-06-22T00:00:00.000Z
691,3,2020-11-22T00:00:00.000Z
692,0,2020-11-23T00:00:00.000Z
692,1,2020-11-30T00:00:00.000Z
693,0,2020-08-13T00:00:00.000Z
693,2,2020-08-20T00:00:00.000Z
693,3,2020-09-20T00:00:00.000Z
694,0,2020-11-26T00:00:00.000Z
694,1,2020-12-03T00:00:00.000Z
695,0,2020-05-04T00:00:00.000Z
695,2,2020-05-11T00:00:00.000Z
696,0,2020-09-27T00:00:00.000Z
696,1,2020-10-04T00:00:00.000Z
697,0,2020-01-23T00:00:00.000Z
697,1,2020-01-30T00:00:00.000Z
698,0,2020-11-12T00:00:00.000Z
698,1,2020-11-19T00:00:00.000Z
698,2,2021-01-28T00:00:00.000Z
699,0,2020-06-19T00:00:00.000Z
699,2,2020-06-26T00:00:00.000Z
700,0,2020-12-06T00:00:00.000Z
700,2,2020-12-13T00:00:00.000Z
700,3,2021-03-13T00:00:00.000Z
701,0,2020-05-10T00:00:00.000Z
701,1,2020-05-17T00:00:00.000Z
701,4,2020-11-07T00:00:00.000Z
702,0,2020-01-08T00:00:00.000Z
702,2,2020-01-15T00:00:00.000Z
702,4,2020-02-27T00:00:00.000Z
703,0,2020-11-02T00:00:00.000Z
703,1,2020-11-09T00:00:00.000Z
703,4,2020-12-04T00:00:00.000Z
704,0,2020-12-06T00:00:00.000Z
704,1,2020-12-13T00:00:00.000Z
704,4,2021-01-19T00:00:00.000Z
705,0,2020-07-15T00:00:00.000Z
705,1,2020-07-22T00:00:00.000Z
705,2,2020-12-14T00:00:00.000Z
705,4,2021-02-06T00:00:00.000Z
706,0,2020-12-07T00:00:00.000Z
706,1,2020-12-14T00:00:00.000Z
706,4,2021-01-24T00:00:00.000Z
707,0,2020-08-30T00:00:00.000Z
707,1,2020-09-06T00:00:00.000Z
707,2,2021-02-28T00:00:00.000Z
708,0,2020-07-05T00:00:00.000Z
708,4,2020-07-12T00:00:00.000Z
709,0,2020-03-11T00:00:00.000Z
709,1,2020-03-18T00:00:00.000Z
709,4,2020-03-30T00:00:00.000Z
710,0,2020-09-29T00:00:00.000Z
710,1,2020-10-06T00:00:00.000Z
710,4,2020-12-24T00:00:00.000Z
711,0,2020-10-02T00:00:00.000Z
711,1,2020-10-09T00:00:00.000Z
711,2,2020-11-16T00:00:00.000Z
711,4,2020-12-31T00:00:00.000Z
712,0,2020-12-26T00:00:00.000Z
712,1,2021-01-02T00:00:00.000Z
713,0,2020-09-15T00:00:00.000Z
713,2,2020-09-22T00:00:00.000Z
714,0,2020-07-28T00:00:00.000Z
714,2,2020-08-04T00:00:00.000Z
715,0,2020-02-21T00:00:00.000Z
715,3,2020-02-28T00:00:00.000Z
716,0,2020-12-23T00:00:00.000Z
716,1,2020-12-30T00:00:00.000Z
716,4,2021-02-16T00:00:00.000Z
717,0,2020-01-08T00:00:00.000Z
717,2,2020-01-15T00:00:00.000Z
717,3,2020-06-15T00:00:00.000Z
718,0,2020-05-24T00:00:00.000Z
718,1,2020-05-31T00:00:00.000Z
719,0,2020-04-11T00:00:00.000Z
719,1,2020-04-18T00:00:00.000Z
720,0,2020-04-27T00:00:00.000Z
720,2,2020-05-04T00:00:00.000Z
721,0,2020-08-12T00:00:00.000Z
721,1,2020-08-19T00:00:00.000Z
722,0,2020-08-21T00:00:00.000Z
722,1,2020-08-28T00:00:00.000Z
722,4,2021-01-31T00:00:00.000Z
723,0,2020-05-26T00:00:00.000Z
723,2,2020-06-02T00:00:00.000Z
724,0,2020-10-03T00:00:00.000Z
724,2,2020-10-10T00:00:00.000Z
724,4,2020-11-06T00:00:00.000Z
725,0,2020-05-30T00:00:00.000Z
725,2,2020-06-06T00:00:00.000Z
725,3,2020-07-06T00:00:00.000Z
726,0,2020-03-02T00:00:00.000Z
726,4,2020-03-09T00:00:00.000Z
727,0,2020-04-05T00:00:00.000Z
727,2,2020-04-12T00:00:00.000Z
728,0,2020-06-17T00:00:00.000Z
728,1,2020-06-24T00:00:00.000Z
729,0,2020-04-03T00:00:00.000Z
729,1,2020-04-10T00:00:00.000Z
729,2,2020-08-17T00:00:00.000Z
730,0,2020-08-15T00:00:00.000Z
730,1,2020-08-22T00:00:00.000Z
730,3,2020-10-27T00:00:00.000Z
731,0,2020-09-13T00:00:00.000Z
731,1,2020-09-20T00:00:00.000Z
731,2,2020-09-29T00:00:00.000Z
731,4,2021-03-07T00:00:00.000Z
732,0,2020-06-16T00:00:00.000Z
732,4,2020-06-23T00:00:00.000Z
733,0,2020-04-11T00:00:00.000Z
733,1,2020-04-18T00:00:00.000Z
733,4,2020-04-24T00:00:00.000Z
734,0,2020-09-05T00:00:00.000Z
734,2,2020-09-12T00:00:00.000Z
735,0,2020-11-23T00:00:00.000Z
735,1,2020-11-30T00:00:00.000Z
735,4,2021-04-04T00:00:00.000Z
736,0,2020-03-19T00:00:00.000Z
736,1,2020-03-26T00:00:00.000Z
736,2,2020-04-07T00:00:00.000Z
736,4,2020-06-04T00:00:00.000Z
737,0,2020-11-04T00:00:00.000Z
737,1,2020-11-11T00:00:00.000Z
738,0,2020-01-22T00:00:00.000Z
738,3,2020-01-29T00:00:00.000Z
739,0,2020-12-06T00:00:00.000Z
739,2,2020-12-13T00:00:00.000Z
740,0,2020-12-30T00:00:00.000Z
740,1,2021-01-06T00:00:00.000Z
740,4,2021-04-06T00:00:00.000Z
741,0,2020-03-24T00:00:00.000Z
741,2,2020-03-31T00:00:00.000Z
742,0,2020-08-13T00:00:00.000Z
742,1,2020-08-20T00:00:00.000Z
742,3,2020-11-22T00:00:00.000Z
743,0,2020-07-14T00:00:00.000Z
743,3,2020-07-21T00:00:00.000Z
744,0,2020-04-15T00:00:00.000Z
744,2,2020-04-22T00:00:00.000Z
744,4,2020-09-11T00:00:00.000Z
745,0,2020-03-05T00:00:00.000Z
745,1,2020-03-12T00:00:00.000Z
745,3,2020-08-25T00:00:00.000Z
746,0,2020-11-28T00:00:00.000Z
746,1,2020-12-05T00:00:00.000Z
746,2,2021-02-23T00:00:00.000Z
746,3,2021-04-23T00:00:00.000Z
747,0,2020-11-10T00:00:00.000Z
747,2,2020-11-17T00:00:00.000Z
748,0,2020-02-29T00:00:00.000Z
748,2,2020-03-07T00:00:00.000Z
748,4,2020-07-10T00:00:00.000Z
749,0,2020-02-02T00:00:00.000Z
749,2,2020-02-09T00:00:00.000Z
750,0,2020-07-03T00:00:00.000Z
750,4,2020-07-10T00:00:00.000Z
751,0,2020-05-31T00:00:00.000Z
751,1,2020-06-07T00:00:00.000Z
752,0,2020-10-28T00:00:00.000Z
752,4,2020-11-04T00:00:00.000Z
753,0,2020-08-26T00:00:00.000Z
753,1,2020-09-02T00:00:00.000Z
753,2,2021-01-23T00:00:00.000Z
754,0,2020-04-26T00:00:00.000Z
754,1,2020-05-03T00:00:00.000Z
754,4,2020-05-09T00:00:00.000Z
755,0,2020-05-09T00:00:00.000Z
755,1,2020-05-16T00:00:00.000Z
755,3,2020-10-22T00:00:00.000Z
756,0,2020-02-19T00:00:00.000Z
756,4,2020-02-26T00:00:00.000Z
757,0,2020-11-05T00:00:00.000Z
